code,product_name,quantity,brand,categories,ingredients,image_url,nutriscore_grade,energy_100g,fat_100g,saturated_fat_100g,proteins_100g,carbohydrates_100g,sugars_100g,fiber_100g,sodium_100g
3800032010438,PARALIA Узо 40% 1л,1000 GRAM,PARALIA,Хранителни стоки > Напитки > Високоалкохолни напитки > Ликьор,,https://cdn.metro-group.com/bg/bg_pim_210813001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800500071800,Кълнове от лук България 50г,50 GRAM,NO BRAND,Хранителни стоки > Плодове и зеленчуци > Зеленчуци > Други зеленчуци,,https://cdn.metro-group.com/bg/bg_pim_113177001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
4018905146125,RIOBA Кафе на зърна еспресо 80% арабика и 20% робуста 1кг,1000 GRAM,RIOBA,"Хранителни стоки > Нашите марки > Напитки > Кафе, чай и какао > Кафе на зърна | Хранителни стоки > Напитки > Кафе, чай и какао > Кафе на зърна",Арабика 80% и 20% Робуста.,https://cdn.metro-group.com/bg/bg_pim_150105001001_01.png?format=jpg&quality=80&dpi=72,,52.1,0.42,0.19,1.28,0.4,0.0,,0.0
3800849235277,METRO Chef Свински котлет нарязан 10бр х ~180г,1000 GRAM,METRO CHEF,Хранителни стоки > Месо > Прясно месо > Свинско,свинско месо,https://cdn.metro-group.com/bg/bg_pim_286261001001_02.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849225391,METRO Chef Бял земел пшеничен 16х50г.,50 GRAM,METRO CHEF,Хранителни стоки > Замразени продукти > Тестени изделия > Хляб,регулатори на киселинността: натриев фосфат антиоксидант: аскорбинова киселина антиоксиданти: токофероли и аскорбил палмитат ПШЕНИЧНО брашно тип 500 ензими. калциев фосфат и калиев фосфат вода консервант: калиев сорбат мая емулгатор: естери на моно- и диацетилна винена киселина с моно- и диглицедири на мастни киселини ароматизант ЕЧЕМИЧЕН  малц оцветител: бета каротин сол захар декстроза нехидрогенирано палмово масло сгъстители: гума гуар и карбоксиметил целулоза слънчогледово масло моно- и диглицериди на мастни киселини лецитин от рапица киселина: лимонена киселина,https://cdn.metro-group.com/bg/bg_pim_344765001001_01.png?format=jpg&quality=80&dpi=72,,872.0,,,,,2.0,,
3800849233303,METRO Chef Лешници белени 400 г,400 GRAM,METRO CHEF,Хранителни стоки > Плодове и зеленчуци > Сурови ядки > Ядки,Ядки ЛЕШНИЦИ,https://cdn.metro-group.com/bg/bg_pim_339920001001_01.png?format=jpg&quality=80&dpi=72,,2756.0,60.0,5.0,15.0,18.0,5.0,,0.0
3800089109734,Lagarde Млечна питка за бургер ( 6 х 80 г ) 480 г,480 GRAM,LAGARDE,Хранителни стоки > Замразени продукти > Тестени изделия > Хляб,"ПШЕНИЧНО брашно тип 500 - 55% вода КРАВЕ КИСЕЛО МЛЯКО - 8 0,02 подобрител - 6 6% / бяло ПШЕНИЧНО брашно сол ГЛУТЕН пълномаслено СОЕВО брашно емулгатори: моно- и диглицериди на мастни киселини (Е471) естери на моно- и диацетил на винена киселина с моно- и диглицериди на мастни киселини (Е472е) натриев старил-2-лактат (Е481) комплекс ензими антиоксидант: аскорбинова киселина (Е300) растителна мазнина - маргарин за кремове и печива 5 5% /рафинирано растително масло 80% (палмово слънчогледово кокосово масло) вода емулгатори: (моно- и диглицериди на мастни киселини) сол 0 0,15 ароматизант/ мая захар кокоши ЯЙЦА.",https://cdn.metro-group.com/bg/bg_pim_306745001001_01.png?format=jpg&quality=80&dpi=72,,1306.0,,,,,,,
3800849235390,Fine Life Макарона микс ( 12 х 15 г ) 180 г,180 GRAM,FINE LIFE,Хранителни стоки > Замразени продукти > Тестени изделия > Десерти,бяла захар БЛАНШИРАНИ БАДЕМИ бял шоколад бяла захар какаово масло ПЪЛНОМАСЛЕНО МЛЯКО НА ПРАХ натурален ароматизант ванилия емулгатор СОЕВ ЛЕЦИТИН СУХ ЯЙЧЕН БЕЛТЪК ПАСТЬОРИЗИРАН ТЕЧЕН ЯЙЧЕН БЕЛТЪК СМЕТАНА compound chocolate имитиращ продукт МАСЛО овкусител ПАСТА ШАМФЪСТЪК натурален аромат бурбонска ванилия ягодово пюре пюре от маракуя пюре от червена боровинка ароматизант шоколад регулатор на киселинността лимонена киселина стабилизатор царевично нишесте глицерол консервант натриев бензоат калиев сорбат оцветител какао на прах индигокармин брилянтно синьо fcf зелено s брилянтно черно pn калциев карбонат тартразин кармоизин сънсет жълто fcf,https://cdn.metro-group.com/bg/bg_pim_349496001001_01.png?format=jpg&quality=80&dpi=72,,1899.0,19.0,10.9,6.9,63.1,50.9,,0.0
3800849236830,Fine Life Изворна вода 12 бр 500 мл,450 GRAM,FINE LIFE,Хранителни стоки > Нашите марки > Напитки > Вода и Безалкохолни напитки > Вода | Хранителни стоки > Напитки > Безалкохолни напитки и вода > Вода,Изворна вода,https://cdn.metro-group.com/bg/bg_pim_264710001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849235451,Fine Life Какаови пръчици 500г,500 GRAM,FINE LIFE,Хранителни стоки > Тестени изделия > Торти и десерти > Декорация,бяла захар царевично нишесте напълно хидрогенирана палмова мазнина обезмаслено какао на прах глюкозо-фруктозен сироп,https://cdn.metro-group.com/bg/bg_pim_349532001001_01.png?format=jpg&quality=80&dpi=72,,1897.0,13.25,13.05,1.5,82.31,65.2,,40.0
3800849221744,METRO Chef Микро растение латинка 100 г,100 GRAM,METRO CHEF,Хранителни стоки > Плодове и зеленчуци > Зеленчуци > Листовидни зеленчуци,,https://cdn.metro-group.com/bg/bg_pim_342857001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
5700426230108,Arla Сметана 36% 1 л,1000 GRAM,ARLA,Хранителни стоки > Млечни продукти и яйца > Масло и сметана > Сметана,"Сметана 36% (от МЛЯКО), стабилизатор (E407).",https://cdn.metro-group.com/bg/bg_pim_316791001001_01.png?format=jpg&quality=80&dpi=72,,1426.0,36.0,23.0,,,,,
3800232940658,UNIVERSAL FOODS Скумрия цяла 400/600 кашон 20 кг,20000 GRAM,UNIVERSAL FOODS,Хранителни стоки > Замразени продукти > Риба и морски дарове > Соленоводна риба,РИБА Скумрия.,https://cdn.metro-group.com/bg/bg_pim_311227001001_01.png?format=jpg&quality=80&dpi=72,,901.0,18.0,,20.0,,0.0,,
8445290751096,Friskies Мокра храна за малки кученца с пилешко и моркови в сос 85г,85 GRAM,FRISKIES,Хранителни стоки > Домашни любимци > Котки > Храна,Протеини: 8.5% Месо и месни субпродукти (от които пиле 4 %) зърнени култури Съдържание на мазнини: 4.0% РИБА и РИБНИ субпродукти Сурова пепел : 2.2% зеленчуци (0 Хранителни влакнини: 0.30% 8% дехидратирани моркови Добавки: Хранителни добавки : IU/kg: Витамин А: 1840 Витамин D3: 170 еквивалентни на 7 2% моркови) mg/kg: Железен (II) сулфат монохидрат : (Fe: 12.3) минерали Калциев йодат анхидрид : (I: 0.41) захари Меден (II) сулфат пентахидрат: (Cu:1.4) Манганов сулфат монохидрат: (Mn:1.5) Аналитични съставки: Влага: 79.0% Цинков сулфат монохидрат: (Zn: 19).,https://cdn.metro-group.com/bg/bg_pim_348377001001_01?format=jpg&quality=80&dpi=72,,,,,,,,,
8712566365531,Knorr Бульон пилешки пастообразен 1кг,1000 GRAM,KNORR,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Бульони",,https://cdn.metro-group.com/bg/bg_pim_209237001001_01.png?format=jpg&quality=80&dpi=72,,1200.0,14.0,,7.0,,,,
3800229320869,METRO Chef Свински кебапчета Стара Планина 12бр х 60г,720 GRAM,METRO CHEF,Хранителни стоки > Месо > Кайма и месни заготовки > Обработено месо,свинско месо питейна вода вакуум изпарена сол смлян кимион аскорбинова киселина млян черен пипер тринатриев цитрат натриев ацетат,https://cdn.metro-group.com/bg/bg_pim_336167001001_02.png?format=jpg&quality=80&dpi=72,,1095.0,25.0,10.5,10.0,0.0,0.0,,0.0
3800849212513,METRO Chef Хумус класик 1кг,1000 GRAM,METRO CHEF,Хранителни стоки > Млечни продукти и яйца > Салати и деликатеси > Хайвер и хумус,Паста от нахут-75% ПАСТА СУСАМОВ ТАХАН-12% слънчогледово  масло-10% сол захар чесън кимион винен оцет консервант: калиев сорбат натриев бензоат .,https://cdn.metro-group.com/bg/bg_pim_336605001001_02.png?format=jpg&quality=80&dpi=72,,,,,,,0.0,,
3800225132053,"STEFANIKA Маслини каламон без костилка 1,8кг",1800 GRAM,STEFANIKA,Хранителни стоки > Консерви > Зеленцучи > Миксирани маслини,"Масллини каламата, вода, сол, регулатор на киселинността: (МЛЕЧНА киселина E270).",https://cdn.metro-group.com/bg/bg_pim_333562001001_02.png?format=jpg&quality=80&dpi=72,,1025.0,,,,,,,
3800238141417,MEZE Луканка туристическа 500г,500 GRAM,MEZE,Хранителни стоки > Колбаси > Колбаси > Шпек и луканка,Свинско месо сланина говеждо месо сол свински протеин говежди протеин бамбукови фибри МЛЕЧЕН ПРОТЕИН подправки аромати стабилизатор - натриев полифосфат калиев нитрат антиоксидант - аскорбинова киселина натриев аскорбат киселинен регулатор - натриев ацетат консервант - натриев нитрит оцветител - кармин стартерна култура декстроза.,https://cdn.metro-group.com/bg/bg_pim_309816001001_01.png?format=jpg&quality=80&dpi=72,,1960.0,,,,,,,
8414892299558,PUEBLO VIEJO Вино Риоха червено 750мл,750 GRAM,PUEBLO VIEJO,Хранителни стоки > Нашите марки > Напитки > Вино > Червено вино | Хранителни стоки > Напитки > Вино > Червено вино,Сулфити,https://cdn.metro-group.com/bg/bg_pim_104392001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
4337182230472,METRO Chef Сирене чедър слайс 1кг,1000 GRAM,METRO CHEF,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Други сирена,ПАСТЬОРИЗИРАНО КРАВЕ МЛЯКО сол с ниско съдържание на натрий стартерна култура сирище с микробиален произход оцветител carotenes,https://cdn.metro-group.com/bg/bg_pim_346923001001_01.png?format=jpg&quality=80&dpi=72,,1630.0,32.0,21.2,25.0,0.5,0.5,,760.0
4337182060055,METRO Chef сирене грана падано люспи 500г,500 GRAM,METRO CHEF,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Твърдо сирене | Хранителни стоки > Нашите марки > Млечни Продукти и Яйца > Сирене и Кашкавал > Твърдо Сирене,МЛЯКО сол животинско сирище ЛИЗОЗИМ,https://cdn.metro-group.com/bg/bg_pim_315587001001_01.png?format=jpg&quality=80&dpi=72,,1654.0,29.0,18.0,33.0,0.0,0.0,,
3800849221126,Fine Life Макарони 400г,400 GRAM,FINE LIFE,"Хранителни стоки > Тестени изделия > Точени кори, тесто и паста > Паста",ПШЕНИЧЕН ГРИС вода,https://cdn.metro-group.com/bg/bg_pim_343797001001_01.png?format=jpg&quality=80&dpi=72,,356.0,0.94,0.09,9.78,76.98,5.76,,0.0
3800069639602,aro Фини овесени ядки 500г,500 GRAM,ARO,Хранителни стоки > Нашите марки > Захарни и солени изделия > Зърнени закуски | Хранителни стоки > Захарни и солени изделия > Зърнени закуски,"Овесени ядки 100 %, съдържа глутен!",https://cdn.metro-group.com/bg/bg_pim_265358001001_01.png?format=jpg&quality=80&dpi=72,,1599.4,6.7,1.8,13.5,66.0,0.5,,0.0
2872960000004,METRO Chef Телешко варено шкембе гастро ~3кг,1000 GRAM,METRO CHEF,"Хранителни стоки > Колбаси > Шунка, бекон и деликатеси > Деликатеси",натриев нитрит Телешко шкембе (произход ЕС) желатин сол,https://cdn.metro-group.com/bg/bg_pim_345633001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800232940474,UNIVERSAL FOODS Миди ядка 100/200 1кг,1000 GRAM,UNIVERSAL FOODS,Хранителни стоки > Замразени продукти > Риба и морски дарове > Черупчести,Месо от МИДИ,https://cdn.metro-group.com/bg/bg_pim_308335001001_02.png?format=jpg&quality=80&dpi=72,,386.0,,,15.0,2.0,0.0,,
3800849200411,METRO Chef Суров микс със стафиди 400г,400 GRAM,METRO CHEF,Хранителни стоки > Плодове и зеленчуци > Сушени плодове и зеленчуци > Сушени плодове,тъмни стафиди БАДЕМИ КАШУ ЛЕШНИЦИ слънчогледово масло,https://cdn.metro-group.com/bg/bg_pim_325504001001_01.png?format=jpg&quality=80&dpi=72,,1987.0,28.65,3.28,13.5,45.1,37.03,,0.0
8690621109835,NAREN Сос нар 1кг,1000 GRAM,NAREN,"Хранителни стоки > Пакетирани храни > Олио, оцет и маслиново масло > Плодов оцет","Глюкоза, кисела концентрация на нар (10%), регулатор на водата, регулатор на киселинността (лимонена киселина Е 330), оцветител Е150d (амониев СУЛФИТен карамел), ароматизатор (нар), защитен (калиев сорбат Е 202).",https://cdn.metro-group.com/bg/bg_pim_271079001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849235932,METRO Chef Картофено кюфте със сирене 1кг,1000 GRAM,METRO CHEF,Хранителни стоки > Замразени продукти > Полуготови ястия > Млечни и яйца | Хранителни стоки > Нашите марки > Замразени продукти > Полуготови ястия > Млечни и яйца,картофи ПАНИРОВКА БЯЛО ПШЕНИЧНО БРАШНО вода царевично брашно модифицирано нишесте сол мая сгъстител окислено нишесте набухвател тетранатриев пирофосфат натриев бикарбонат СИРЕНЕ КРАВЕ МЛЯКО закваска слънчогледово масло растителна мазнина палмова мазнина слънчогледово масло ароматизант емулгатор моно- и диглицериди на мастни киселини антиоксидант лимонена киселина консервант калиев сорбат оцветител бета каротин вода картофено пюре картофи куркумин емулгатор моно- и диглицериди на мастни киселини стабилизатор динатриев дифосфат антиоксидант аскорбил палмитат лимонена киселина галета БЯЛО ПШЕНИЧНО БРАШНО сол набухвател амониев бикарбонат картофено нишесте сол смес от подправки моркови лук магданоз ЦЕЛИНА чесън черен пипер сол натурален аромат магданоз метил целулоза модифицирано нишесте лук черен пипер антиоксидант аскорбинова киселина регулатор на киселинността натриев цитрат,https://cdn.metro-group.com/bg/bg_pim_349398001001_01.png?format=jpg&quality=80&dpi=72,,747.0,8.52,3.44,4.69,19.51,2.3,,0.0
4337182258032,aro Парч. аншоа раст. масло 700г,700 GRAM,ARO,Хранителни стоки > Консерви > Морски дарове > Аншоа,АНШОА слънчогледово масло сол,https://cdn.metro-group.com/bg/bg_pim_336665001001_01.png?format=jpg&quality=80&dpi=72,,799.0,10.3,2.2,24.0,0.6,0.0,,6400.0
4017773301131,EMILE DURAND Вино Шабли бяло 750мл,,EMILE DURAND,Хранителни стоки > Напитки > Вино > Бяло вино,Сулфити,https://cdn.metro-group.com/bg/bg_pim_113719001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849221454,METRO Chef Оризово брашно 500г,500 GRAM,METRO CHEF,Хранителни стоки > Пакетирани храни > Брашно,Оризово брашно,https://cdn.metro-group.com/bg/bg_pim_345262001001_01.png?format=jpg&quality=80&dpi=72,,1421.0,0.6,0.1,7.1,73.0,0.6,,0.0
2827320000002,Заек цял с глава замразен ~1кг,1000 GRAM,NO BRAND,Хранителни стоки > Замразени продукти > Месни продукти > Дивечово,Цял заек с глава.,https://cdn.metro-group.com/bg/bg_pim_301320001001_02.png?format=jpg&quality=80&dpi=72,,548.0,,2.0,,,,,
2851600000000,MLEKOVITA Кашкавал тост ~2кг,1000 GRAM,MLEKOVITA,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Кашкавал,,https://cdn.metro-group.com/bg/bg_pim_168081001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849207106,METRO Chef Бурата (2 х 125 г) 250 г,250 GRAM,METRO CHEF,Хранителни стоки > Нашите марки > Млечни Продукти и Яйца > Сирене и Кашкавал > Моцарела | Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Моцарела,"Пастьоризирано краве МЛЯКО, UHT СМЕТАНА, сол, сирище с микробиален произход",https://cdn.metro-group.com/bg/bg_pim_335573001001_01.png?format=jpg&quality=80&dpi=72,,996.0,22.0,13.0,10.0,,,,
3800849220938,Fine Life Кроасан какао 80г,80 GRAM,FINE LIFE,Хранителни стоки > Захарни и солени изделия > Кексове и кроасани,"Желиращ агент: натриев алгинат Сухо ПШЕНИЧНО тесто 66%, БЯЛО ПШЕНИЧНО БРАШНО вакуум изпарена сол стабилизатор: ксантанова гума ароматизант маргарин (рафинирано палмово масло нехидрогенирано слънчогледово олио гума гуар консервант: калциев пропионат рафинирано рапично олио) пълнеж 34% (бяла захар емулгатор: СОЕВ ЛЕЦИТИН) бяла захар мая модифицирано нишесте какао на прах 1% емулгатор: моно- и диглицериди на мастни киселини ОБЕЗМАСЛЕНО СУХО МЛЯКО натриев стеароил-2-лактилат СУРОВАТКА НА ПРАХ ОБЕЗМСЛЕНО СУХО МЛЯКО консервант: калиев сорбат ЯЙЧЕН МЕЛАНЖ",https://cdn.metro-group.com/bg/bg_pim_345580001001_01.png?format=jpg&quality=80&dpi=72,,1828.0,25.0,13.0,,,16.0,,
3800849201890,METRO Chef Тъмни стафиди 300г,300 GRAM,METRO CHEF,Хранителни стоки > Плодове и зеленчуци > Сушени плодове и зеленчуци > Сушени плодове,Тъмни стафиди,https://cdn.metro-group.com/bg/bg_pim_325451001001_01.png?format=jpg&quality=80&dpi=72,,1239.0,,0.0,3.0,69.0,60.0,,
4000504210024,DORBLU Синьо сирене 100г,100 GRAM,DOR BLU,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Синьо сирене,"Пастьоризирано МЛЯКО, сол, микробиологичен сирищен фермент, МЛЕЧНА киселинна култура, жива култура",https://cdn.metro-group.com/bg/bg_pim_150434001001_01.png?format=jpg&quality=80&dpi=72,,1396.0,29.0,19.0,19.0,0.0,0.0,,
4337182071358,METRO Chef Балсамова глазура 500мл,500 GRAM,METRO CHEF,"Хранителни стоки > Пакетирани храни > Олио, оцет и маслиново масло > Балсамов оцет",КОНЦЕНТРИРАНА ГРОЗДОВА МЪСТ БАЛСАМОВ ОЦЕТ ОТ МОДЕНА ВИНЕН ОЦЕТ (СЪДЪРЖА СУЛФИТИ) КОНЦЕНТРИРАНА ГРОЗДОВА МЪСТ оцветител КАРАМЕЛ (АМОНИЕВ СУЛФИТ) ВИНЕН ОЦЕТ сгъстител гума гуар ксантанова гума,https://cdn.metro-group.com/bg/bg_pim_183379001001_01.png?format=jpg&quality=80&dpi=72,,1147.0,0.0,0.0,1.0,65.0,60.0,,0.0
3800849238506,METRO Chef Лаврак филе 10% 120/160г 1кг,1000 GRAM,METRO CHEF,Хранителни стоки > Замразени продукти > Риба и морски дарове > Соленоводна риба,Лаврак 100%,https://cdn.metro-group.com/bg/bg_pim_350365001001_01.png?format=jpg&quality=80&dpi=72,,700.0,,,,,,,
2804490000001,Пилeшки бут гастро опаковка охладен Fragedo ~4кг,1000 GRAM,,Хранителни стоки > Месо > Прясно месо > Пилешко,говеждо месо,https://cdn.metro-group.com/bg/bg_pim_235085001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849217372,RIOBA Сладки с ябълков пълнеж 3кг,3000 GRAM,RIOBA,Хранителни стоки > Тестени изделия > Торти и десерти > Десерти,ПШЕНИЧНО БРАШНО ябълка ябълка глюкозо-фруктозен сироп модифицирано нишесте ароматизант желиращ агент пектин регулатор на киселинността лимонена киселина консервант калиев сорбат бяла захар маргарин нехидрогенирана палмова мазнина нехидрогенирана кокосова мазнина СОЕВО МАСЛО рапично масло сол емулгатор полиглицеролови естери на мастни киселини моно- и диглицериди на мастни киселини слънчогледов лецитин регулатор на киселинността лимонена киселина оцветител каротини ПШЕНИЧНО НИШЕСТЕ МЛЯКО НА ПРАХ ароматизант СУРОВАТКА НА ПРАХ модифицирано царевично нишесте набухвател натриев бикарбонат тетранатриев пирофосфат емулгатор моно- и диглицериди на мастни киселини,https://cdn.metro-group.com/bg/bg_pim_340438001001_01.png?format=jpg&quality=80&dpi=72,,2275.0,28.0,13.0,6.0,62.0,29.0,,0.0
3800047796259,Fine Life Салам Хамбургски 320г,320 GRAM,FINE LIFE,Хранителни стоки > Колбаси > Колбаси > Салам,Картофено нишесте свинско месо (произход ЕС) свински протеин сол овкусител: мононатриев глутамат вода сгъстител: карагенан сланина стабилизатори: дифосфати механично отделено свинско месо полифосфати антиоксидант: натриев ериторбат кожна емулсия [свинска кожа суроватка включително ЛАКТОЗА   черен пипер регулатор на киселинността: глюконо-делта-лактон оцветител: кармини екстракт от подправки трансглутаминаза подправки малтодекстрин ароматизанти (съдържат СОЯ) декстроза нитритна сол [сол полифосфати] механично отделено птиче месо растителни фибри консервант: натриев нитрит].,https://cdn.metro-group.com/bg/bg_pim_347078001001_01.png?format=jpg&quality=80&dpi=72,,965.0,19.0,,11.0,,,,
3800849213947,METRO Chef Босилек 100г,100 GRAM,METRO CHEF,Хранителни стоки > Плодове и зеленчуци > Зеленчуци > Свежи подправки,,https://cdn.metro-group.com/bg/bg_pim_337239001001_01.png?format=jpg&quality=80&dpi=72,,0.0,0.0,0.0,0.0,0.0,0.0,,
3800849221201,aro Макрони спирали 3кг,3000 GRAM,ARO,"Хранителни стоки > Тестени изделия > Точени кори, тесто и паста > Паста | Хранителни стоки > Нашите марки > Тестени изделия > Точени кори, тесто и паста",ПШЕНИЧЕН ГРИС вода,https://cdn.metro-group.com/bg/bg_pim_344206001001_01.png?format=jpg&quality=80&dpi=72,,356.0,0.94,0.09,9.78,76.98,5.76,,0.0
8026650011243,"ALFICHEF Артишок 1,7кг",1700 GRAM,ALFICHEF,Хранителни стоки > Консерви > Зеленцучи > Артишок,Артишок (82%) слънчогледово олио сол захар подправки антиоксидант : аскорбинова киселина регулатор на киселинността : лимонена киселина.,https://cdn.metro-group.com/bg/bg_pim_247953001001_01.png?format=jpg&quality=80&dpi=72,,183.0,,,,,,,
3800209837288,NUCREMA Крем бял 5кг,5000 GRAM,NUCREMA,"Хранителни стоки > Пакетирани храни > Мед, сладка и течeн шоколад > Течен шоколад","Захар, частично хидрогенизирани растителни масла  (памучно масло, палмоядково масло), СУРОВАТКА на прах , емулгатор: СОЕВ лецитин, ароматизанти.",https://cdn.metro-group.com/bg/bg_pim_339796001001_02.png?format=jpg&quality=80&dpi=72,,2257.0,,,,,,,
3800849225551,"METRO Chef Лаврак ~1,5кг",1000 GRAM,METRO CHEF,Хранителни стоки > Риба > Прясна риба > Соленоводна риба,,https://cdn.metro-group.com/bg/bg_pim_343850001001_01.png?format=jpg&quality=80&dpi=72,,568.0,,,,,0.0,,
4337182181255,METRO Chef Био бадемова бариста Напитка 1л,1000 GRAM,METRO CHEF,Хранителни стоки > Млечни продукти и яйца > Соеви и ядкови продукти,вода БАДЕМИ брашно от семена на рожков гума джелан морска сол слънчогледов лецитин натурален аромат,https://cdn.metro-group.com/bg/bg_pim_339028001001_02.png?format=jpg&quality=80&dpi=72,,60.0,1.4,0.2,0.5,0.0,0.0,,0.0
8076800387001,Barilla Лазаня с яйца 500г,500 GRAM,BARILLA,"Хранителни стоки > Тестени изделия > Точени кори, тесто и паста > Паста","Твърда ПШЕНИЦА, грис, ЯЙЦА 19.",https://cdn.metro-group.com/bg/bg_pim_38128001001_01.png?format=jpg&quality=80&dpi=72,,1549.0,4.0,,,67.0,3.0,,
8718969320450,Нобаши Еби 4 л 430 г,430 GRAM,NO BRAND,Хранителни стоки > Замразени продукти > Риба и морски дарове > Суши,95% белоноги СКАРИДИ (РАКООБРАЗНИ) вода сол стабилизатори Е451 Е452.,https://cdn.metro-group.com/bg/bg_pim_338432001001_01?format=jpg&quality=80&dpi=72,,343.0,,0.0,,,0.0,,
3800019102378,METRO Chef Пшенично брашно тип 500 2кг,2000 GRAM,METRO CHEF,Хранителни стоки > Пакетирани храни > Брашно | Хранителни стоки > Нашите марки > Пакетирани храни > Брашно,ПШЕНИЧНО БРАШНО ензими агент за обработка на брашно аскорбинова киселина,https://cdn.metro-group.com/bg/bg_pim_315854001001_01.png?format=jpg&quality=80&dpi=72,,1436.3,1.1,0.2,10.6,69.8,2.5,,4.0
4337182014447,"METRO Chef Евро микс 2,5кг",2500 GRAM,METRO CHEF,Хранителни стоки > Нашите марки > Замразени продукти > Плодове и зеленчуци > Зеленчукови миксове | Хранителни стоки > Замразени продукти > Плодове и зеленчуци > Зеленчукови миксове,жълт морков моркови romano beans броколи розички броколи глазиращ агент вода,https://cdn.metro-group.com/bg/bg_pim_315075001001_01.png?format=jpg&quality=80&dpi=72,,138.0,0.0,0.0,1.7,5.0,4.6,,20.0
4337182031994,"aro Сладка царевица кочан 2,5кг",2500 GRAM,ARO,Хранителни стоки > Нашите марки > Замразени продукти > Плодове и зеленчуци > Бобени | Хранителни стоки > Замразени продукти > Плодове и зеленчуци > Бобени,царевица,https://cdn.metro-group.com/bg/bg_pim_320965001001_01.png?format=jpg&quality=80&dpi=72,,462.0,1.4,0.2,3.6,19.0,2.1,,8.0
6926442630572,UNIVERSAL FOODS Рулца от раци 250г,250 GRAM,UNIVERSAL FOODS,Хранителни стоки > Замразени продукти > Риба и морски дарове > Ракообразни,"Сурими 30% (смляно месо от РИБА), стабилизатор (сорбитол Е420, ЯЙЧЕН белтък), вода, сол, ПШЕНИЧНО нишесте, картофено нишесте, царевично нишесте, екстракт от раци, овкусител раци, захар, оризово вино, СОЕВ протеин, СОЕВО масло, оцветители (Е160С и Е120).",https://cdn.metro-group.com/bg/bg_pim_223551001001_01.png?format=jpg&quality=80&dpi=72,,529.0,,,,22.0,5.0,,
5449000137500,Coca-Cola Газирана напитка ZERO PET 6 бр x 2 л,2083 GRAM,COCA-COLA,Хранителни стоки > Напитки > Безалкохолни напитки и вода > Кола,"Вода, киселина: фосфорна от които наситена киселина, естествени мастни кисели, ароматизанти ( включително въглехидрати кофеин), регулатор на киселинността, натриеви цитрати. Съдържа източник на ифенилаланин.",https://cdn.metro-group.com/bg/bg_pim_220442001001_01.png?format=jpg&quality=80&dpi=72,,,0.0,0.0,0.0,0.0,0.0,,
3800849215125,METRO Chef Фурми без костилка 300 г,300 GRAM,METRO CHEF,Хранителни стоки > Плодове и зеленчуци > Сушени плодове и зеленчуци > Сушени плодове,"Сушени червени боровинки (60%), захар, слънчогледово масло",https://cdn.metro-group.com/bg/bg_pim_339911001001_01.png?format=jpg&quality=80&dpi=72,,1396.0,0.4,0.0,2.5,75.0,63.0,,0.0
5012501044105,ION Кувертюр бял шоколад 2кг,2000 GRAM,ION,Хранителни стоки > Тестени изделия > Торти и десерти > Пекарна,Захар какаово масло МЛЯКО НА ПРАХ емулгатор : СОЕВ ЛЕЦИТИН аромат : ванилин.,https://cdn.metro-group.com/bg/bg_pim_286519001001_01.png?format=jpg&quality=80&dpi=72,,2412.0,,,,53.0,53.0,,
3800849201685,METRO Chef Домашна едросмляна лютеница 3кг,3000 GRAM,METRO CHEF,Хранителни стоки > Консерви > Зеленцучи > Лютеница | Хранителни стоки > Нашите марки > Консерви > Зеленчуци > Лютеница,печени червени пиперки печен патладжан концентрат от доматено пюре слънчогледово масло захар модифицирано картофено нишесте сол подправки регулатор на киселинността лимонена киселина консервант калиев сорбат натриев бензоат,https://cdn.metro-group.com/bg/bg_pim_295878001001_01.png?format=jpg&quality=80&dpi=72,,566.0,8.3,1.0,0.9,13.5,8.0,,680.0
5948990131166,КАЛИАКРА Слънчогледово олио първа преса 6 бр x 1 л,1000 GRAM,КАЛИАКРА,"Хранителни стоки > Пакетирани храни > Олио, оцет и маслиново масло > Слънчогледово олио",100% рафинирано слънчогледово олио,https://cdn.metro-group.com/bg/bg_pim_303938001001_01.png?format=jpg&quality=80&dpi=72,,3700.0,100.0,11.0,0.0,0.0,0.0,,
