code,product_name,quantity,brand,categories,ingredients,image_url,nutriscore_grade,energy_100g,fat_100g,saturated_fat_100g,proteins_100g,carbohydrates_100g,sugars_100g,fiber_100g,sodium_100g
3800202644159,КФМ Мини филе Елена вакуум ~250г,1000 GRAM,КФМ,"Хранителни стоки > Колбаси > Шунка, бекон и деликатеси > Шунка",Традиционен български сушен деликатес сертифициран в ЕС като храна с традиционно специфичен характер. Приготвя се при строго спазване на традиционната технология от свинско филе готварска сол подправки (ронена ароматна чубрица и смлян черен пипер) рафинирана кристална захар консервант калиев нитрат и антиоксидант  аскорбинова киселина. Без ГМО и ГЛУТЕН. 100 g продукт са произведени от 185g прясно филе.,https://cdn.metro-group.com/bg/bg_pim_120550001001_02.png?format=jpg&quality=80&dpi=72,,813.0,3.0,,40.0,1.0,,,
8719327304211,IDEAL Черен чесън,126 GRAM,IDEAL,Хранителни стоки > Плодове и зеленчуци > Зеленчуци > Други зеленчуци,черен чесън,https://cdn.metro-group.com/bg/bg_pim_315362001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800748051459,Фибела мляко карамел UHT 500мл,500 GRAM,FIBELA,Хранителни стоки > Млечни продукти и яйца > Мляко и млечни продукти > UHT мляко,полуобезмаслено краве МЛЯКО МЛЕЧНА суроватка захар карамел (захар карамелен захарен сироп (19.2%) ЛАКТОЗА ароматизант сол )(1%),https://cdn.metro-group.com/bg/bg_pim_345230001001_01.png?format=jpg&quality=80&dpi=72,,285.0,,,,,11.0,,
4337182233220,METRO Chef Оризов оцет 1л,1000 GRAM,METRO CHEF,"Хранителни стоки > Пакетирани храни > Олио, оцет и маслиново масло > Зеленчуков оцет",Оризов оцет,https://cdn.metro-group.com/bg/bg_pim_335391001001_02.png?format=jpg&quality=80&dpi=72,,65.0,0.0,0.0,0.0,0.0,0.0,,4000.0
3800209304223,КИСЕЛОВО Сирене краве 700г,700 GRAM,КИСЕЛОВО,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Сирене,"Краве МЛЯКО, сол, мая, закваска за сирене",https://cdn.metro-group.com/bg/bg_pim_319840001001_01.png?format=jpg&quality=80&dpi=72,,903.0,16.0,14.0,,,,,
4823077633218,ROSHEN LACMI Шоколад с мл пълнеж / кар / биск 100 г,100 GRAM,ROSHEN,Хранителни стоки > Захарни и солени изделия > Шоколад,"МЛЕЧЕН шоколад 47% , захар, какаово масло, какаова маса, пълномаслено МЛЯКО на прах, обезмаслено МЛЯКО на прах,  МЛЕЧНА суроватка на прах,  МЛЕЧНИ мазнини, емулгатори: СОЕВ лецитин, E476, ароматизант: ванилин, растителна мазнина (нехидрогенирани: масло от палмови ЯДКИ, палмово масло),  захар,  ПШЕНИЧНО брашно, пълномаслено МЛЯКО на прах, меласа, обезмаслено МЛЯКО на прах,  МЛЕЧНА суроватка на прах,  какао на прах с ниско съдържание на мазнини 4.5% (в бисквитата),  нишесте, какаова маса, глюкозо-фруктозен сироп, емулгатор СОЕВ лецитин, сол, набухватели (амониев бикарбонат, натриев бикарбонат), ароматизанти, стабилизатор калиев бикарбонат, в МЛЕЧНИя шоколад: минималното съдържание на какаови продукти – 30%, пълнеж - 25% (МЛЕЧНИ продукти - 31%), бисквити – 20%, карамел - 8%.",https://cdn.metro-group.com/bg/bg_pim_335450001001_02.png?format=jpg&quality=80&dpi=72,,2174.0,,,7.0,,,,
3800819015311,MENU Русенско варено 300г,300 GRAM,MENU,Хранителни стоки > Консерви > Месо,Механично отделено птиче месо вода свинско месо и сланина царевично нишесте стабилизатор: трифосфати консервант: натриев нитрит сол подправъчна смес 0.5% (подправки подправъчни екстракти ГОРЧИЦА (СИНАП) глюкоза ароматизант овкусител: мононатриев глутамат).,https://cdn.metro-group.com/bg/bg_pim_325557001001_01.png?format=jpg&quality=80&dpi=72,,822.0,15.0,,,,,,
4840472022119,CATTLEYA Вино Каберне Совиньон 750 мл,750 GRAM,CATTLEYA,Хранителни стоки > Напитки > Вино > Червено вино,съдържа СУЛФИТИ,https://cdn.metro-group.com/bg/bg_pim_346998001001_01?format=jpg&quality=80&dpi=72,,,,,,,,,
3800092631383,METRO Chef Суров бадем 400г,400 GRAM,METRO CHEF,Хранителни стоки > Плодове и зеленчуци > Сурови ядки > Ядки,Суров бадем.,https://cdn.metro-group.com/bg/bg_pim_274241001001_01.png?format=jpg&quality=80&dpi=72,,2677.0,50.0,4.0,21.0,22.0,4.0,,0.0
3800849200299,METRO Chef Сурово кашу 200г,200 GRAM,METRO CHEF,Хранителни стоки > Плодове и зеленчуци > Сурови ядки > Ядки,Сурово кашу.,https://cdn.metro-group.com/bg/bg_pim_323906001001_01.png?format=jpg&quality=80&dpi=72,,2552.0,45.0,6.0,20.0,27.0,8.0,,0.0
5996253001312,POM-BAR Оригинал 50г,50 GRAM,POM-BÄR,Хранителни стоки > Захарни и солени изделия > Солети и крекери,Картофи на прах (31%) слънчогледово олио (28%) картофено нишесте (22%) модифицирано нишесте (тапиока картофи) йодирана сол (1%) (сол калиев йодат) захар сол (0.3%) дрождев екстракт емулгатор (СОЕВ лецитин) паприка на прах.,https://cdn.metro-group.com/bg/bg_pim_335585001001_02.png?format=jpg&quality=80&dpi=72,,2142.0,28.0,,,61.0,,,
3800500439259,Замразен Барбун 1 кг,1000 GRAM,NO BRAND,Хранителни стоки > Замразени продукти > Риба и морски дарове > Соленоводна риба,,https://cdn.metro-group.com/bg/bg_pim_332617001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800005806099,ПОМОРИЙСКА ИЗБА Вино червено Сира 5 л,,POMORIE CELLAR,Хранителни стоки > Напитки > Вино > Червено вино,Съдържа СУЛФИТИ,https://cdn.metro-group.com/bg/bg_pim_342814001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
8718969321594,Seacon Зелено тобико уасаби 500 г,500 GRAM,SEACON,Хранителни стоки > Замразени продукти > Риба и морски дарове > Суши,"ХАЙВЕР от летяща РИБА (92%) (РИБА), захар, сол, сладък сос (захар, глюкозен сироп, захароза, тръстикова меласа).",https://cdn.metro-group.com/bg/bg_pim_338260001001_01?format=jpg&quality=80&dpi=72,,312.0,,,,,,,
4337182181255,METRO Chef Био бадемова бариста Напитка 1л,1000 GRAM,METRO CHEF,Хранителни стоки > Млечни продукти и яйца > Соеви и ядкови продукти,вода БАДЕМИ брашно от семена на рожков гума джелан морска сол слънчогледов лецитин натурален аромат,https://cdn.metro-group.com/bg/bg_pim_339028001001_02.png?format=jpg&quality=80&dpi=72,,60.0,1.4,0.2,0.5,0.0,0.0,,0.0
2840600000004,Говежди стрип стек Dry Age ~350г,1000 GRAM,,Хранителни стоки > Месо > Прясно месо > Говеждо,,https://cdn.metro-group.com/bg/bg_pim_311741001001_01.png?format=jpg&quality=80&dpi=72,,184.0,12.0,,,,,,
3800849203757,METRO Chef Печен шамфъстък 200г,200 GRAM,METRO CHEF,Хранителни стоки > Нашите марки > Захарни и солени изделия > Ядки | Хранителни стоки > Захарни и солени изделия > Ядки,ШАМФЪСТЪК Сол,https://cdn.metro-group.com/bg/bg_pim_329719001001_02.png?format=jpg&quality=80&dpi=72,,2518.8,52.0,7.0,18.0,12.0,10.0,,0.0
4017773009297,RIBEAUPIERRE Вино Совиньон Блан бяло 750мл,750 GRAM,RIBEAUPIERRE,Хранителни стоки > Напитки > Вино > Бяло вино | Хранителни стоки > Нашите марки > Напитки > Вино > Бяло вино,Сулфити,https://cdn.metro-group.com/bg/bg_pim_73316001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
4046234567076,TCHIBO Кафе мляно Милано 250г,250 GRAM,TCHIBO,"Хранителни стоки > Напитки > Кафе, чай и какао > Мляно кафе",100% арабика,https://cdn.metro-group.com/bg/bg_pim_225820001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
4014400920710,SMILEGUMMI Желирани бонбони Весели Ябълки 90г,90 GRAM,SMILEGUMMI,Хранителни стоки > Захарни и солени изделия > Меки бонбони,Глюкозен сироп захар спирулина сок от ябълка от концентрат (5%) витамин Е желатин пантотенова киселина киселини: лимонена киселина витамин В6 ябълчна киселина оцветяващ екстракт от куркума МЛЕЧНА киселина биотин витамин В12 регулатор на киселинност: натриеви малати ароматизант ниацин оцветяващи концентрати черен морков.,https://cdn.metro-group.com/bg/bg_pim_342223001001_01.png?format=jpg&quality=80&dpi=72,,1453.0,,,,,,,
3800008611386,NAVONA Бисквити с какаов крем ( 2 x 200 г ) 400 г,400 GRAM,NAVONA,Хранителни стоки > Захарни и солени изделия > Бисквити,ПШЕНИЧНО БРАШНО регулатор на киселинността: лимонена киселина ароматизанти захар растително масло - палмово акао на прах  9 7.0000000000000007E - 2 СУХА МЛЕЧНА СУРОВАТКА растително масло - кокосово набухватели: амониеви карбонати и натриеви карбонати сол емулгатор: слънчогледов лецитин оцветител карамел.,https://cdn.metro-group.com/bg/bg_pim_346605001003_01.png?format=jpg&quality=80&dpi=72,,2049.0,24.0,12.0,,,29.0,,
3800849235345,METRO Chef Свински гърди с кост ~2кг,1000 GRAM,METRO CHEF,Хранителни стоки > Месо > Прясно месо > Свинско,свински гърди,https://cdn.metro-group.com/bg/bg_pim_286283001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3083680680509,Bonduelle Ризото Мексико 400г,400 GRAM,BONDUELLE,Хранителни стоки > Замразени продукти > Плодове и зеленчуци > Зеленчукови миксове,Ориз (мин. 16%) фин и средно голям грах (мин 12%) гъби печурки червени чушки на кубчета моркови лук царевица.,https://cdn.metro-group.com/bg/bg_pim_108971001001_01.png?format=jpg&quality=80&dpi=72,,341.0,,,,15.0,,,
8005121001914,DIVELLA Талиатели със спанак 500г,500 GRAM,DIVELLA,"Хранителни стоки > Тестени изделия > Точени кори, тесто и паста > Паста",100 % Грис от твърда ПШЕНИЦА,https://cdn.metro-group.com/bg/bg_pim_236344001001_01.png?format=jpg&quality=80&dpi=72,,1491.0,,,,,,,
2875440000006,LaProvincia Пилешки бут ~1кг,1000 GRAM,LAPROVINCIA,Хранителни стоки > Месо > Прясно месо > Пилешко,Пилешко месо,https://cdn.metro-group.com/bg/bg_pim_349808001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800220020102,ФАНТАЗИЯ Соленки 500г,500 GRAM,ФАНТАЗИЯ,Хранителни стоки > Тестени изделия > Торти и десерти > Десерти,"ПШЕНИЧНО брашно тип 500, маргарин, МАКОВО СЕМЕ, сол, захар",https://cdn.metro-group.com/bg/bg_pim_253363001001_01.png?format=jpg&quality=80&dpi=72,,867.0,94.0,47.0,1.0,2.0,0.0,,
43800085900319,КАЛИКОНС Зелен фасул 4 бр x 680 г,680 GRAM,KALIKONS,Хранителни стоки > Консерви > Зеленцучи > Бобени,Зелен фасул вода готв. Сол регулатор на киселинността: лимонена киселина Съставка,https://cdn.metro-group.com/bg/bg_pim_178248001001_01.png?format=jpg&quality=80&dpi=72,,789.0,,,,,0.0,,
5010677012850,BACARDI Carta Blanca ром 37.5% 1 л,1010 GRAM,BACARDI,Хранителни стоки > Напитки > Високоалкохолни напитки > Ром,,https://cdn.metro-group.com/bg/bg_pim_18219001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
4337182138877,"METRO Chef Карфиол 40/60 2,5 кг",2500 GRAM,METRO CHEF,"Хранителни стоки > Замразени продукти > Плодове и зеленчуци > Зеле, карфиол и броколи | Хранителни стоки > Нашите марки > Замразени продукти > Плодове и зеленчуци > Зеле, карфиол и броколи",карфиол,https://cdn.metro-group.com/bg/bg_pim_192823001001_01.png?format=jpg&quality=80&dpi=72,,93.0,0.2,0.0,1.9,2.1,1.6,,20.0
3800059399660,Сладолед ванилия 3л,1500 GRAM,NO BRAND,Хранителни стоки > Замразени продукти > Сладолед и лед > Сладоледи в големи разфасовки,Сурово краве МЛЯКО (EC) захар кокосово масло глюкозен сироп обезмаслено сухо МЛЯКО емулгатор: моно и ди-глицериди на мастни киселини стабилизатор: (гума гуар гума локус натриев алгинат карагенан карбокси метил целулоза) ароматизант.,https://cdn.metro-group.com/bg/bg_pim_349324001001_01.png?format=jpg&quality=80&dpi=72,,816.0,,,,,21.0,,
3800058535533,Традиция за ТРАПЕЗАТА Постни сарми лозов лист 1 кг,1000 GRAM,ТРАДИЦИЯ ЗА ТРАПЕЗАТА,Хранителни стоки > Млечни продукти и яйца > Салати и деликатеси > Деликатеси,вода лозов лист ориз рафинирано слънчогледово масло лук морков сол копър чесън доматено пюре черен пипер магаданоз джоджен червен пипер,https://cdn.metro-group.com/bg/bg_pim_238566001001_01.png?format=jpg&quality=80&dpi=72,,563.0,,,2.0,,,,
8436045737069,Чери домати жълти 250г,600 GRAM,,Хранителни стоки > Плодове и зеленчуци > Зеленчуци > Домати,,https://cdn.metro-group.com/bg/bg_pim_149446001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800849218881,aro Салата европейска 950г,950 GRAM,ARO,Хранителни стоки > Нашите марки > Млечни Продукти и Яйца > Салати и деликатеси > Охладени готови ястия | Хранителни стоки > Млечни продукти и яйца > Салати и деликатеси > Охладени готови ястия,"Ксантанова гума, къри на прах, царевица, консерванти: калиев сорбат, майонеза (питейна вода, натриев диацетат, рафинирано слънчогледово масло, антиоксидант: ЕДТА), царевично нишесте, краставица, захар, морков, ЖЪЛТЪК на прах, сол, копър,   регулатор на киселинност: оцетна киселина,  лимонена киселина, стабилизатори: гума гуар.",https://cdn.metro-group.com/bg/bg_pim_343596001001_01.png?format=jpg&quality=80&dpi=72,,910.0,18.1,1.8,1.7,,3.2,,
3800209860125,Хлебозавод Стражица Селски пълнозърнест 650г,650 GRAM,ХЛЕБОЗАВОД СТРАЖИЦА,Хранителни стоки > Тестени изделия > Хляб,ПШЕНИЧНО брашно тип 1150 ПШЕНИЧНИ трици вода питейна мая пресована сол йодирана малцово брашно подобрител (аскорбинова лимонена киселина и комплекс ензими) консервант (калциев пропионат сорбинова киселина антислепващ агент: калциев карбонат).,https://cdn.metro-group.com/bg/bg_pim_328989001001_02.png?format=jpg&quality=80&dpi=72,,0.0,1.0,,7.0,39.0,,,
3800849214432,METRO Chef Див лук 30 г,30 GRAM,METRO CHEF,Хранителни стоки > Плодове и зеленчуци > Зеленчуци > Свежи подправки,сибирски лук,https://cdn.metro-group.com/bg/bg_pim_339539001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
7622300756451,"PHILADELPHIA Крема сирене натурално 1,65кг",1650 GRAM,PHILADELPHIA,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Меки сирена,"Пълномаслено МЛЯКО, сметана (от МЛЯКО), суроватъчни белтъци (от МЛЯКО), сол, стабилизатор (гума локуст бийн), киселина (лимонена киселина), МЛЕЧНО-кисела закваска.",https://cdn.metro-group.com/bg/bg_pim_164804001001_02.png?format=jpg&quality=80&dpi=72,,932.0,,,,,,,
3800005800462,КАГОР БЛАГОВЕСТ Вино червено ликьорно 500 мл,500 GRAM,КАГОР БЛАГОВЕСТ,Хранителни стоки > Напитки > Вино > Червено вино,Съдържа СУЛФИТИ,https://cdn.metro-group.com/bg/bg_pim_116212001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800022701216,Пиринско Бира Лимон Бордо 0% 12 бр х 500 мл,500 GRAM,ПИРИНСКО,Хранителни стоки > Напитки > Бира и сайдер > Безалкохолна бира,Вода захар ЕЧЕМИЧЕН малц концентриран сок от лимон въглероден диоксид натурален лимонов ароматизант натурални ароматизанти хмел концентриран лимонов екстракт стабилизатор: гума арабика,https://cdn.metro-group.com/bg/bg_pim_334029001001_01.png?format=jpg&quality=80&dpi=72,,114.0,0.0,0.0,,,,,
3800020601044,FLORINA Нектар от кайсия 40% 3 бр 1 л,1000 GRAM,FLORINA,Хранителни стоки > Напитки > Безалкохолни напитки и вода > Сокове и нектари,"Вода, пюре от кайсия (мин. 40%), захар и/или фруктозо-глюкозен сироп, регулатор на киселинността: сок от лимон, естествен ароматизант.",https://cdn.metro-group.com/bg/bg_pim_126538001001_01.png?format=jpg&quality=80&dpi=72,,201.0,0.0,0.0,0.0,12.0,10.0,,
3800849221928,METRO Chef Паста от черен трюфел 90г,90 GRAM,METRO CHEF,Хранителни стоки > Консерви > Зеленцучи > Гъби,Печурки Agaricus Bisporus манатарки (Boletus edulis и сходни) слънчогледово олио черен трюфел (Tuber Aestivum Vitt) 12% сол пипер захар натурален ароматизант ароматизант черен трюфел 1% регулатори на киселинността (лимонена киселина аскорбинова киселина).,https://cdn.metro-group.com/bg/bg_pim_344677001001_01.png?format=jpg&quality=80&dpi=72,,1676.0,40.0,,,,,,
3800849234416,METRO Chef Хляб Лаваш кръгъл 15бр 825г,825 GRAM,METRO CHEF,Хранителни стоки > Тестени изделия > Крекери и сухари,ПШЕНИЧЕНо брашно вода морска сол стабилизатор: глицерол емулгатор: моно- и диглицериди на масни киселини консерванти: калциев пропионат калиев сорбат.,https://cdn.metro-group.com/bg/bg_pim_349679001001_01.png?format=jpg&quality=80&dpi=72,,1184.0,,,,,,,
8606018617746,Galaxy Nestle Familia Сладолед ванилия 75г,75 GRAM,GALAXY,Хранителни стоки > Замразени продукти > Сладолед и лед > Сладоледи на клечка,Възстановено обезмаслено МЛЯКО (40%) вода захар глюкозен сироп кокосовo масло СУРОВАТКА на прах (от МЛЯКО) емулгатор (моно- и диглицериди на мастни киселини) стабилизатори (гума гуар гума локуст бийн) ароматизанти.,https://cdn.metro-group.com/bg/bg_pim_345038001001_01.png?format=jpg&quality=80&dpi=72,,756.0,,,,,24.0,,
7610400096690,Lindt SWISS LUXURY SLECTION Бонбониера лукс селекшън 443 г,443 GRAM,LINDT,Хранителни стоки > Захарни и солени изделия > Шоколад,"Захар, какаово масло, какаова маса, БАДЕМИ, пълномаслено МЛЯКО на прах, ЛЕШНИЦИ, обезмаслено МЛЯКО на прах, дехидратирана МЛЕЧНА мазнина, ЛАКТОЗА, растителна мазнина (палма, палмови ЯДКИ, ший, кокос), подсладено кондензирано МЛЯКО, кирш, глюкозен сироп, МАСЛО, СМЕТАНА, овлажнител (сорбитолов сироп, инвертаза).",https://cdn.metro-group.com/bg/bg_pim_185728001001_01.png?format=jpg&quality=80&dpi=72,,2338.0,36.0,18.0,,50.0,46.0,,
4053400277691,Schofferhofer Бира пшенична 5% 500мл кен,500 GRAM,SCHOFFERHOFER,Хранителни стоки > Напитки > Бира и сайдер > Бира,"Вода, ПШЕНИЧЕН малц, ЕЧЕМИЧЕН малц, екстракт от хмел, мая",https://cdn.metro-group.com/bg/bg_pim_299058001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
8697406270926,"YONCA Люти чушки халапеню 1,4кг",1400 GRAM,YONCA,Хранителни стоки > Консерви > Зеленцучи > Кисели зеленчуци,"Люта чушка, вода, оцет, сол, лимонена киселина, стабилизатор, консервант.",https://cdn.metro-group.com/bg/bg_pim_326539001001_02.png?format=jpg&quality=80&dpi=72,,105.0,,0.0,,,,,
4316734087771,"ITA-SAN Розов джинджифил 1,5 кг",1000 GRAM,ITA-SAN,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Подправки",Джинджифил вода сол лимонена киселина оцетна киселина консервант : калиев сорбат овкусител : мононатриев глутамат подсладители : захарин аспартам (съдържа източник на фенилаланин) сукралоза оцветител : антоцианини.,https://cdn.metro-group.com/bg/bg_pim_284908001001_01.png?format=jpg&quality=80&dpi=72,,23.0,,,,,,,
7622300766610,Milka Бисквити шоко кукис 135г,135 GRAM,MILKA,Хранителни стоки > Захарни и солени изделия > Бисквити,ПШЕНИЧНО брашно захар палмово масло ЯЙЦА пълномаслено МЛЯКО на прах какаова маса какаово масло глюкозен сироп ПШЕНИЧЕНО нишесте суроватка на прах (от МЛЯКО ) набухватели (дифосфати натриеви карбонати) емулгатор (СОЕВ лецитин) сол ароматизанти ЯЙЧЕН белтък на прах.,https://cdn.metro-group.com/bg/bg_pim_266118001001_02.png?format=jpg&quality=80&dpi=72,,2074.0,25.0,13.0,,62.0,33.0,,
3800011417036,MENADA Вино розе 187мл,187 GRAM,MENADA,Хранителни стоки > Напитки > Вино > Розе,Съдържа СУЛФИТИ,https://cdn.metro-group.com/bg/bg_pim_274307001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800214924461,ЕКО- МЕС Шпек бургас с червен етикет 210г,210 GRAM,ЕКО- МЕС,Хранителни стоки > Колбаси > Колбаси > Шпек и луканка,състав: свинско месо МЛЯКО птичи мом СОЕВ протеин захароза сланина ЛАКТОЗА сол колаген стабилизатор: E451 антиоксиданти:E316 консервант: E250 E325 E262 бамбукови фибри захари: декстроза малтодекстрин овкусители: E621 E627 оцветител: E120,https://cdn.metro-group.com/bg/bg_pim_348134001001_01.png?format=jpg&quality=80&dpi=72,,1342.0,30.0,15.0,21.0,,,,
3800849200367,METRO Chef Суров шам фъстък 200 г,200 GRAM,METRO CHEF,Хранителни стоки > Плодове и зеленчуци > Сурови ядки > Ядки,Тесто БЯЛО ПШЕНИЧНО БРАШНО Вода Маргарин Растителни масла и мазнини в променливо съотношение Слънчогледово масло Палмова мазнина Кокосово масло памуково масло Вода Сол Ароматизант Емулгатор Моно- и диглицериди на мастни киселини Регулатор на киселинността Лимонена киселина Консервант Калиев сорбат Оцветител Каротини Оцет Сол Пълнеж сирене Извара Грисов разтвор ПЪЛНОМАСЛЕНО ТВЪРДО СИРЕНЕ МЛЕЧЕН ПРОТЕИН Сол Бял пипер Стабилизатор Целулоза,https://cdn.metro-group.com/bg/bg_pim_323909001001_01.png?format=jpg&quality=80&dpi=72,,1285.2,19.0,12.0,6.4,27.0,1.5,,0.0
8717591513483,Seacon Скариди цели 20/30 20% 2 кг,2000 GRAM,SEACON,Хранителни стоки > Замразени продукти > Риба и морски дарове > Ракообразни,99% белокраки СКАРИДИ (РАКООБРАЗНИ) консервант: E223 (СУЛФИТИ).,https://cdn.metro-group.com/bg/bg_pim_338265001001_02.png?format=jpg&quality=80&dpi=72,,407.0,,,22.0,0.0,0.0,,
3800218585200,KATARZYNA Вино Ballade 750мл,750 GRAM,KATARZYNA,Хранителни стоки > Напитки > Вино > Червено вино,Грозде,https://cdn.metro-group.com/bg/bg_pim_230268001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800081440798,BIOSET Магданоз 5 бр x 10 г,10 GRAM,БИОСЕТ,"Хранителни стоки > Пакетирани храни > Овкусители, подправки и сосове > Подправки","Магданоз, млян.",https://cdn.metro-group.com/bg/bg_pim_89360001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
3800771004620,Mentina Желирани бонбони 80 г,80 GRAM,МЕНТИНА,Хранителни стоки > Захарни и солени изделия > Меки бонбони,Сироп от глюкоза захар вода желиращ агент: желатин киселина: ябълчена киселина влагозадържащ агент: сорбитолов сироп естествен ароматизант 0.1%: мента оцветител: медни комплекси на хлорофили и хлорофилини,https://cdn.metro-group.com/bg/bg_pim_334903001001_01.png?format=jpg&quality=80&dpi=72,,1514.0,,,6.0,83.0,58.0,,
5449000218278,БАНКЯ Минерална вода 6 бр 1 л,1000 GRAM,BANKIA,Хранителни стоки > Напитки > Безалкохолни напитки и вода > Вода,Аниони в mg/l : F-: 0.48 Cl-: 12.41 SO₄²-: 109.05 CO3-2: 6.00 HCO3-: 115.93,https://cdn.metro-group.com/bg/bg_pim_291352001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
2865850000000,METRO Chef Стриди №1,1000 GRAM,METRO CHEF,Хранителни стоки > Риба > Прясна риба > Миди,,https://cdn.metro-group.com/bg/bg_pim_336576001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
8698558590306,ECE Булгур за пилаф 500г,500 GRAM,ECE,Хранителни стоки > Пакетирани храни > Варива > Житни култури,Булгур за пилаф.,https://cdn.metro-group.com/bg/bg_pim_233061001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
8809386390475,GARIMI Листа от водорасли за суши Нори сребърни 250г,250 GRAM,GARIMI,Хранителни стоки > Плодове и зеленчуци > Сушени плодове и зеленчуци > Сушени зеленчуци,Печени кори от ядливи водорасли 100%,https://cdn.metro-group.com/bg/bg_pim_325920001001_01.png?format=jpg&quality=80&dpi=72,,,0.0,0.0,,,0.0,,
3800232570107,Bebelan Трапезна вода 500мл,500 GRAM,БЕБЕЛАН,Хранителни стоки > За бебето и детето > Напитки,"Калоричност- 0 калории. Химичен състав на водата mg/l - F(флуорид) - 0.1, CL(Хлорид) - 0.5, Обща минераризация - 54mg/l, SO₄ (Сулфат) - 3.3, Ph - 7.54, Електропроводимост - 77.3, CO₃ - 2.00, NO₂ (Нитрит) - 0.05, NO₃ (Нитрат) - 0.84, NH₄ (Амоний) - 0.01, Na (Натрий) - 0.9, Mg (Магнезий) - 1.30, Ca (Калций) - 3.5",https://cdn.metro-group.com/bg/bg_pim_329366001001_01.png?format=jpg&quality=80&dpi=72,,0.0,0.0,0.0,0.0,0.0,0.0,,
4018905027875,METRO Chef Тортила чипс сол 750г,750 GRAM,METRO CHEF,Хранителни стоки > Захарни и солени изделия > Чипс,царевично брашно палмова мазнина сол,https://cdn.metro-group.com/bg/bg_pim_105283001001_01.png?format=jpg&quality=80&dpi=72,,1979.0,20.0,9.0,6.6,64.4,1.5,,360.0
8002710333210,ZANETTI Пушена скаморца слайс 120г,120 GRAM,ZANETTI,Хранителни стоки > Млечни продукти и яйца > Сирене и кашкавал > Други сирена,МЛЯКО сол сирище пушилен ароматизатор.,https://cdn.metro-group.com/bg/bg_pim_322997001001_01.png?format=jpg&quality=80&dpi=72,,1437.0,28.0,19.0,23.0,,,,
38008492317982,METRO Chef Дърпано свинско месо бавно готвено ~1 кг,1000 GRAM,METRO CHEF,Хранителни стоки > Замразени продукти > Месни продукти > Свинско,свинско месо питейна вода йодирана сол рапично масло модифицирано нишесте БИЛКИ И ПОДПРАВКИ (СИНАП) червен пипер йодирана сол кафява захар лук на прах млян черен пипер лют червен пипер чесън на прах кимион СЕМЕНА НА СИНАП,https://cdn.metro-group.com/bg/bg_pim_345343001001_01.png?format=jpg&quality=80&dpi=72,,598.0,7.3,2.4,19.0,0.5,0.0,,0.0
3800224356634,ЦЪР-ПЪР Суров Петрохан тарелка охладен 4х190г,760 GRAM,ЦЪР-ПЪР,Хранителни стоки > Месо > Кайма и месни заготовки > Наденица,"Свинско месо, вода, сол, смес от подправки, СОЕВ протеин, МЛЕЧЕН протеин, антиоксиданти, Е300, овкусител, Е621, стабилизатор, Е451, консервант, Е26.",https://cdn.metro-group.com/bg/bg_pim_341426001001_01?format=jpg&quality=80&dpi=72,,768.0,13.0,,16.0,,,,
3800211983294,КЕН Луканка 180 г,180 GRAM,КЕН,Хранителни стоки > Колбаси > Колбаси > Шпек и луканка,,https://cdn.metro-group.com/bg/bg_pim_337856001001_02.png?format=jpg&quality=80&dpi=72,,1429.0,23.0,11.0,32.0,2.0,,,
4850001003717,ARARAT Бренди Akhtamar 10 годишно 40% 700мл,700 GRAM,ARARAT,Хранителни стоки > Напитки > Високоалкохолни напитки > Ракия и бренди,,https://cdn.metro-group.com/bg/bg_pim_293429001001_01.png?format=jpg&quality=80&dpi=72,,,,,,,,,
8026924041433,METRO Chef Мини каноли сицилиански 120 бр 1100 г,1100 GRAM,METRO CHEF,Хранителни стоки > Тестени изделия > Торти и десерти > Десерти,ПШЕНИЧНО БРАШНО вода захар ЦЯЛО ЯЙЦЕ сланина *wine (italy only) сол какао на прах ароматизант,https://cdn.metro-group.com/bg/bg_pim_344458001001_01.png?format=jpg&quality=80&dpi=72,,2221.0,30.0,13.0,6.9,57.0,3.7,,312.0
